	H1hesc_mean	K562_mean	fold_change	log2_fold_change
THUMPD3	5.667847	12.832095	0.4416930411	-1.17888399208
RTBDN	1.374368	0.597952	2.29846091246	1.20066813195
PDK3	2.241826	0.123141	18.2053896346	4.18629371279
PREPL	3.647637	7.667641	0.475718263094	-1.07182068264
ITM2A	5.861574	11.194051	0.523632976185	-0.933372139926
SCO2	7.639020	9.208422	0.829568855064	-0.269566363572
ASGR2	0.137146	0.007532	18.2074418194	4.18645633001
TKTL2	0.008449	0.032887	0.256904370667	-1.96069666013
FSCB	0.002975	0.001353	2.19857720033	1.1365701919
QRICH2	0.940429	1.229301	0.76501076201	-0.38644805141
CXCL12	4.063739	0.001198	3391.04610848	11.7275146857
CDC5L	5.186515	6.883603	0.753459325621	-0.408398462705
DFNB31	1.748943	3.135774	0.557738769889	-0.842338534895
MTM1	1.221631	2.992571	0.408221362707	-1.2925764126
ARHGAP12	3.747621	1.957764	1.91423559758	0.936768402728
ARHGAP12	3.758559	1.954998	1.92253781909	0.943011978359
BTBD11	1.759816	0.001088	1618.12382518	10.6601062973
PGAP2	15.240751	9.979435	1.52721579635	0.610903930068
GABRR3	0.006114	0.002781	2.19857720033	1.1365701919
CCDC169	2.582586	1.193570	2.16374826664	1.11353266386
MGST1	64.537952	11.985126	5.38483723273	2.42890273714
CXorf30	0.003197	0.027577	0.115935215374	-3.1086092427
KIFC2	9.721637	9.334323	1.04149352273	0.0586538669748
PHLDB2	2.021218	0.001416	1427.68208882	10.4794590456
DNAJB8	0.003778	0.001718	2.19857720033	1.1365701919
SLC45A3	3.696642	0.850500	4.34643267392	2.11983179749
VWA8	2.143881	2.741877	0.781902490761	-0.354939391277
MRPL44	10.714697	5.501428	1.94762095302	0.961712926695
THTPA	5.134269	1.630170	3.14953087105	1.65513695229
ADPRHL2	8.387699	8.763286	0.957140895282	-0.0631967835895
MARCH5	2.426141	4.601389	0.527262751353	-0.923406014227
MTG1	17.313107	4.871358	3.55406150178	1.82946864691
MTSS1L	4.982744	8.818058	0.565061430086	-0.82352037769
VEGFA	6.336352	53.616596	0.118178935485	-3.0809551861
AP1S3	1.297160	0.256547	5.05623561781	2.33806369388
HLA-F	2.763031	0.220351	12.5392022189	3.64837365742
TLE4	4.452749	0.819553	5.43314173179	2.4417866824
ARMC3	0.020721	0.048582	0.426505101872	-1.22936509566
ARMC3	0.029757	0.063310	0.470025749029	-1.08918830197
ARMC3	0.021744	0.049294	0.441112605471	-1.18078110664
CREB3	8.729415	6.877047	1.26935519847	0.344095829122
ZBTB14	2.329924	1.518625	1.53423279402	0.617517404154
ZFP36	3.603135	5.538137	0.650604204771	-0.620147948527
GPR162	1.731487	0.442985	3.90868381843	1.96668288674
DDC	0.017244	0.016656	1.03532312321	0.0500811015361
OR6C3	0.009991	0.004544	2.19857720033	1.1365701919
UNC119	11.559027	5.264789	2.19553444398	1.13457216793
FAM3C	6.183239	7.091552	0.871916065159	-0.197738833975
QARS	60.987582	55.465572	1.09955743277	0.136922961908
ANAPC10	1.279780	3.764435	0.339965964649	-1.55653777526
SUGP2	18.729268	19.931634	0.939675495298	-0.0897654680452
NMNAT2	3.455409	0.001474	2344.19748057	11.1948783955
PIKFYVE	3.209877	3.401022	0.9437975745	-0.0834506310423
TRAPPC8	4.500257	6.542082	0.687893666983	-0.539742521199
PLS1	4.792865	1.994798	2.40268184667	1.26464562532
SCN1A	0.042282	0.002671	15.8311999755	3.98469870811
VAPB	4.526038	5.390214	0.839676893192	-0.252093807787
XAGE1D	0.019183	58.739239	0.000326573504906	-11.5803046306
CLEC2A	0.010164	0.004623	2.19857720033	1.1365701919
SIGLEC6	0.015657	6.761011	0.00231572312808	-8.75432151218
SFTPB	0.023080	0.009331	2.47347348372	1.30653843351
FAM120AOS	5.591850	7.018143	0.796770637259	-0.32776361297
PCDH1	26.236829	0.410683	63.8858944603	5.99742552467
SREK1	3.407045	6.435977	0.529374947356	-0.917638173913
RAP1B	6.976412	31.245436	0.223277804744	-2.1630882498
SCP2	7.537163	20.151914	0.374017238272	-1.41882333013
FOXRED2	4.310639	5.142429	0.838249586701	-0.25454822819
SERPINE2	14.360496	0.242325	59.2612985065	5.88901833321
ZCCHC18	0.446317	0.002220	201.020829645	7.65120119003
DET1	1.858068	2.526948	0.735301409995	-0.443592343484
ASAH2	0.554832	1.094137	0.507095552896	-0.979670472509
PCDH15	0.005886	0.000603	9.76167318818	3.28712845244
LDHAL6A	0.025021	0.020777	1.20423274443	0.268114251553
SLC27A2	2.001563	10.493050	0.190751294056	-2.39023525056
BIVM	0.785156	3.854393	0.20370407193	-2.29545327563
CCND3	6.120404	53.347486	0.114727130871	-3.12372149216
BEND4	4.259741	0.001229	3466.11630527	11.7591043495
BEGAIN	0.578574	0.089551	6.46080026413	2.69171287476
RPS24	112.512894	133.887514	0.840353900102	-0.250931073665
RPS24	497.781638	562.358185	0.885168298829	-0.175976311101
MUC15	0.002756	0.290558	0.00948421142209	-6.72025646092
ACBD4	3.421371	2.466336	1.38722834569	0.472205283032
GPANK1	6.214106	12.282764	0.505920854591	-0.983016385106
GPANK1	6.207907	12.271909	0.505863235546	-0.983180702199
MUC7	0.004873	0.001673	2.9129839955	1.54249777505
EIF3C	170.947507	120.662741	1.41673812923	0.502573114238
RNF121	6.651461	4.701866	1.41464284519	0.500437861886
LINC00928	0.006898	0.003138	2.19857720033	1.1365701919
FAM120B	1.892891	4.628939	0.408925578927	-1.2900897864
GNL3L	4.785807	3.967765	1.20617215478	0.270435835195
SLC14A1	0.010474	0.010578	0.990145004659	-0.0142882745609
FABP6	1.587947	0.041971	37.8348200083	5.2416426767
LTK	0.042473	4.245858	0.0100033935835	-6.64336668222
TM9SF3	10.578176	10.021737	1.0555231892	0.0779582741646
ALDH3A2	9.443913	0.015321	616.410584184	9.26774782388
PPARGC1B	1.257247	2.153071	0.583932297704	-0.776126985078
STPG1	2.419706	1.657178	1.46013681123	0.546103552417
CDK5	6.628101	9.973670	0.664559875682	-0.589528905231
CCDC175	0.044252	0.052906	0.836434294942	-0.257675879291
GCFC2	1.293026	1.695417	0.762659379762	-0.390889232913
SEMA7A	3.887489	4.798034	0.810225308589	-0.303604944441
LINC00403	0.045562	0.014820	3.07432476515	1.62026957632
RANBP1	45.364304	146.367453	0.309934368315	-1.68996535207
RALB	3.657035	19.675694	0.185865632042	-2.42766806517
RAF1	23.401573	18.595367	1.25846257123	0.331662308986
RAD51D	2.769287	3.690554	0.750371675492	-0.414322723855
AGPAT3	1.154438	9.928812	0.116271510468	-3.10443045244
KLHL35	0.102949	0.013610	7.56401773954	2.91915274678
RNF169	1.419254	2.272739	0.62446871762	-0.679298792174
TCL1A	0.671902	0.039461	17.0270610597	4.08975753634
GNG4	10.341107	0.019402	532.986361978	9.05795480764
GNG4	10.177091	0.019893	511.599178009	8.99887013601
HHIPL1	0.747439	0.004512	165.647174538	7.37196978519
LRRC8A	26.110566	5.363309	4.86836880603	2.28343846437
LRRC8A	24.395319	5.027474	4.85240068956	2.27869868669
BBC3	6.933389	5.617594	1.23422738869	0.30360821484
GPBP1	11.477018	10.051477	1.14182396301	0.191340245034
ANKRD34C	0.003066	0.033040	0.0927871746833	-3.4299307842
PSMG3	13.632855	19.708183	0.691735800756	-0.531706969915
ACTBL2	0.003349	0.001523	2.19857720033	1.1365701919
GSN	18.406293	5.303627	3.4705101303	1.79514774014
MORF4L2	48.022384	61.175385	0.78499520862	-0.349244246642
FBXO32	0.068356	0.061259	1.11585231832	0.158146100887
PPIL2	8.868549	50.562652	0.175397236599	-2.51130207673
PPIL2	8.873883	50.718498	0.174963448279	-2.51487453565
AZIN1	34.981097	14.921604	2.3443255652	1.2291729361
ZBED4	5.889392	3.736621	1.57612766866	0.656384399949
POLR1E	8.766882	20.030061	0.437686228461	-1.19203110375
MTUS1	0.682826	0.039042	17.4896989635	4.12843355238
ATG3	12.378603	19.308526	0.641095182186	-0.641389527945
ORC3	8.081813	8.486654	0.952296791611	-0.0705168227665
SORCS3	0.078809	0.001078	73.1109679976	6.19201594824
CRB3	4.495773	0.043448	103.47503412	6.69313891406
PSMD12	8.763122	16.198442	0.540985470472	-0.886338247525
CPZ	11.673138	7.019952	1.66285155658	0.733659384411
YBX3	37.113844	18.370897	2.02025212739	1.0145353525
VN1R5	0.018576	0.011882	1.56331199148	0.644605726924
ZNF770	10.360034	6.249931	1.65762360854	0.729116455727
PDCD6	27.484518	52.206285	0.526459957553	-0.925604290583
FLRT2	0.662876	0.001694	391.270457378	8.61202237437
CEP170	6.409769	5.987684	1.07049233937	0.0982744715873
ZFYVE28	0.259328	1.861144	0.139337756238	-2.84334185807
RELL2	6.911599	4.096593	1.68715796794	0.754595058921
INPP1	0.571414	1.193016	0.478966237385	-1.06200413177
FAM115C	0.026884	2.954295	0.00909997374668	-6.7799219015
CYP2C18	0.025094	0.003456	7.26065333581	2.86009937218
SH3D19	6.834914	0.017165	398.196238962	8.63733578437
MAPK8IP1	8.356226	1.082003	7.72292516835	2.94914739238
RNF5P1	15.441145	35.901643	0.430095772719	-1.21727014335
FAM69A	0.880279	0.827053	1.06435641739	0.0899813420922
TAF5L	2.166529	3.004564	0.721079490947	-0.471769785665
IRAK1	14.481570	51.544223	0.28095426844	-1.83159277606
PHLDB1	9.540240	3.285157	2.90404386237	1.53806324381
KIAA0040	2.040751	3.699646	0.55160697697	-0.858287390074
WSCD2	0.385671	2.639928	0.146091609044	-2.77505477738
RPL29	394.545074	255.719755	1.54288069451	0.62562650773
INSM1	0.685861	0.001505	455.702620639	8.83194885696
RNH1	13.057928	54.459970	0.239771125573	-2.06027016216
SLC2A5	0.030477	0.017627	1.72897892396	0.789920282816
SLC1A4	0.174049	8.413754	0.020686251435	-5.59518395231
RNF4	17.986970	11.510316	1.56268257425	0.644024755267
BAG6	51.484011	75.870927	0.678573645116	-0.559422696077
ACO1	14.487995	6.136827	2.36082828969	1.23929311373
PLEKHM2	11.413470	17.430614	0.654794485937	-0.610885922045
UBE4A	4.681195	7.487637	0.625189998317	-0.677633396353
DCC	0.037393	0.001054	35.4625328531	5.14822367692
SGPP1	1.346282	2.191578	0.614297928035	-0.702989577641
KCNJ16	0.002301	0.046826	0.0491304785999	-4.34723789674
MYNN	1.652614	2.045652	0.807866377035	-0.30781140727
LRRC8E	0.890604	1.192733	0.746691630938	-0.421415533757
SENP6	4.549030	5.361904	0.848398251025	-0.237186448135
CDC40	3.707033	3.933552	0.942413682825	-0.0855676091989
SIGLEC12	0.004993	0.677343	0.00737088075031	-7.08394726667
B3GALTL	0.836059	0.893476	0.935738426474	-0.0958227953872
LYPD6	1.755960	0.001523	1153.3080572	10.1715622038
SASS6	1.682234	4.286263	0.392471003184	-1.34934202715
ZC3H11A	8.154100	14.486428	0.56287855311	-0.829104415435
RHOXF2	0.023351	110.138903	0.000212012177381	-12.203565248
DGCR8	9.252952	20.716456	0.446647445089	-1.16279158542
DGCR14	2.195631	5.023949	0.437032951713	-1.19418603374
ECM1	0.272877	17.364603	0.0157145275546	-5.99175729052
SULT1A3	9.931621	9.205362	1.07889526051	0.109554814343
HAO1	0.005337	0.003728	1.43166342665	0.51769236566
DNAH3	0.043964	0.121350	0.362289563418	-1.46478484864
EPHX2	3.149496	13.748659	0.229076600284	-2.12609799713
SNORA56	1.217309	2.578127	0.472167972782	-1.0826279082
CNR1	0.099697	0.293862	0.339264568951	-1.55951732463
CNR1	0.098096	0.290039	0.338218296003	-1.56397339008
PROM1	12.127698	0.003268	3711.38005047	11.8577400272
ATP1A1	86.990325	77.661553	1.12012086254	0.163654409405
NUDT9	6.101285	2.959986	2.0612544073	1.04352257838
ABCA2	2.228622	3.356611	0.663950073593	-0.590853334171
SMS	24.306670	23.505310	1.03409269077	0.0483655072461
TBC1D7	13.393319	15.401332	0.869620825476	-0.201541604785
FBXO18	8.012418	15.143146	0.529111838657	-0.918355397081
PKD2L2	0.224809	0.471103	0.477198098885	-1.06733979941
BLNK	0.023696	0.016301	1.45363637915	0.539666430461
XAGE1D	0.014978	26.551878	0.00056409704079	-10.7917690109
XAGE1D	0.014978	21.813117	0.000686643542197	-10.5081510336
CENPA	3.078502	8.648619	0.355952960174	-1.49024149585
BCS1L	5.896608	9.599032	0.614291894404	-0.703003747856
FBXO34	3.518435	4.662185	0.754675109786	-0.406072401944
OR11G2	0.009010	0.004098	2.19857720033	1.1365701919
TNFSF13	1.747042	0.505689	3.45477405902	1.78859136196
XIRP1	0.001551	0.049581	0.0312798421324	-4.99862295831
MYL6B	48.211134	22.427067	2.14968519265	1.10412540202
TM4SF1	0.233842	0.043216	5.41100330855	2.43589612345
LUZP2	0.185306	0.000803	230.880803933	7.85100441823
PAPOLA	5.707165	5.948224	0.959473777771	-0.0596847164986
PAPOLA	6.727787	7.012554	0.959391863883	-0.0598078900626
PLAGL1	0.223009	7.346500	0.0303558086946	-5.04188358192
MLIP	0.002767	0.001259	2.19857720033	1.1365701919
BCAR1	19.855201	5.377456	3.69230353804	1.88452115938
BCAR1	20.312485	5.496987	3.69520341746	1.88565378556
SPATA22	0.015509	0.160679	0.0965245031513	-3.37296096669
SLC44A4	0.865093	4.634718	0.186654987044	-2.42155403984
GAS6	8.587185	5.902860	1.4547499067	0.54077115356
CYP21A2	0.265586	2.008389	0.132238082796	-2.91879038137
CYP21A2	0.194245	1.419831	0.1368086471	-2.86976867509
FLNA	140.387427	90.021742	1.55948356786	0.641068351244
RPP21	22.795751	54.815573	0.41586267086	-1.26582090493
GLP2R	0.005589	0.002542	2.19857720033	1.1365701919
BTAF1	7.215242	8.938520	0.807207699142	-0.308988159962
TNR	0.007061	0.001575	4.48272103636	2.16437472201
CSNK1G3	3.173828	3.077980	1.03113983214	0.0442399888152
MUC1	1.764359	8.222878	0.214567094756	-2.22049924839
APP	126.993991	0.091379	1389.75583546	10.4406157245
ARHGEF12	3.351902	7.894832	0.424569062041	-1.23592884768
GPBP1	11.074781	10.833130	1.02230672934	0.0318281224094
ALDH1A1	0.233709	18.570579	0.0125849294259	-6.31215906363
PDX1	0.003635	0.001654	2.19857720032	1.13657019189
NPC2	65.635752	27.186715	2.41425832326	1.2715800513
CCT2	82.278800	83.137749	0.98966836628	-0.0149829297723
NHP2L1	51.918340	44.481130	1.1671992217	0.223050826369
CLOCK	1.428008	1.650833	0.865022878312	-0.209189804924
ATP5SL	24.335818	14.424763	1.68708618606	0.754533676666
NSMCE4A	11.560576	7.489719	1.54352592884	0.62622971819
PPP1R12B	0.808202	0.782144	1.03331530056	0.047280537988
PPP1R12B	0.788579	0.765882	1.02963519153	0.0421332688726
NRG1	0.212628	0.001321	161.001143548	7.33092712523
MYBPC1	0.007577	0.005146	1.47248814667	0.558256020604
CC2D2B	0.009283	0.035119	0.264315730198	-1.91966580837
PAH	0.763088	0.040865	18.6731796924	4.22289570729
TP53	54.389722	1.408533	38.614444862	5.2710687256
SCMH1	4.651334	8.993457	0.517190871842	-0.951231282355
ATP2C1	12.076235	5.530073	2.18373876728	1.12680028223
MRFAP1	67.438558	73.339475	0.919539686186	-0.121016253988
C16orf91	5.608766	7.761282	0.7226597169	-0.468611618258
ITPRIP	3.359713	4.644642	0.723352503034	-0.467229224413
CREB3L3	0.050727	0.028443	1.78342652939	0.834651783304
DPAGT1	13.222130	14.278568	0.926012309244	-0.110896723899
LHPP	9.304176	2.170244	4.28715551699	2.10002075201
ATP5SL	25.151597	14.986746	1.67825610605	0.746962891425
RARS	20.615326	26.939343	0.765249790825	-0.385997349485
DYNC1I2	5.180818	8.147992	0.635839842655	-0.653264674197
CA8	0.926989	7.352454	0.126078812564	-2.98760224251
SOCS3	5.493101	3.457100	1.58893336408	0.668058622904
CAPN5	4.564055	0.347823	13.1217599117	3.71388932442
ARL6IP4	17.704450	27.842778	0.63587224047	-0.65319116673
C3orf58	3.179447	1.423280	2.23388661277	1.15955595962
KLHDC8B	4.376224	11.870247	0.368671712298	-1.43959137033
SLC32A1	0.112206	0.004723	23.7587044505	4.57038426378
ADO	4.639522	5.099467	0.909805231656	-0.1363703643
C17orf74	0.029565	0.008100	3.64998043682	1.86788873145
TRIM55	0.013946	0.040578	0.343673612251	-1.5408890111
ZNF564	0.900653	1.452397	0.620115248949	-0.689391728363
DENND5B	1.266336	0.247469	5.11714974592	2.35534045233
CACNA1G	1.114053	0.008667	128.546444897	7.00614590107
DCLRE1C	1.010597	2.030931	0.497602962803	-1.00693301937
PHF23	16.505553	9.248565	1.78466092077	0.835649993366
ZNF75D	0.921206	0.783278	1.17609017277	0.233998678221
LIG1	14.890101	12.971173	1.14793785869	0.199044546731
LRRK2	0.014484	0.042528	0.340573096341	-1.55396362143
SNTG1	0.066194	0.001246	53.122037134	5.73123856738
SGCZ	0.006245	0.003896	1.60307126524	0.680838562566
ABRA	0.003397	0.001545	2.19857720032	1.13657019189
CRB3	4.780501	0.042468	112.566202734	6.81462992246
LGALS16	0.014906	0.031719	0.469942008527	-1.08944535761
SSX2	0.029123	30.377189	0.000958700390453	-10.0266323597
USP17L25	0.005873	0.007823	0.750716211176	-0.413660457594
USP17L25	0.005873	0.007823	0.750716211176	-0.413660457594
USP17L25	0.005873	0.007823	0.750716211176	-0.413660457594
USP17L25	0.005873	0.003911	1.50143242235	0.586339542405
ATP6AP1	17.216037	42.149533	0.408451418096	-1.29176360291
IL1RAP	0.286059	0.174643	1.63796622308	0.711905607105
AURKC	1.819468	2.357464	0.771790594798	-0.373718631886
PSMC5	61.757861	48.430959	1.2751732055	0.350693220219
GBX2	0.244279	0.144107	1.69512151579	0.761388697515
KIAA1328	0.417327	0.540476	0.772146832077	-0.37305287723
ZBTB2	4.501988	4.990549	0.902102715305	-0.148636383775
HTR7	7.497288	0.092192	81.322206045	6.3455774469
LDHD	3.613999	0.258449	13.9834344099	3.80564683311
NDUFS1	13.395787	13.056303	1.02600152445	0.0370328745312
F13A1	0.225094	0.003451	65.2347574381	6.02756894006
PLSCR2	0.040763	0.107176	0.380337333068	-1.39464853723
IGSF10	0.278030	0.108640	2.55918780856	1.35568602488
SLC38A6	1.029083	4.830031	0.21305929934	-2.23067307308
ZNF573	0.572180	0.242523	2.35927916173	1.23834613558
DDR1	42.275884	7.864688	5.37540509082	2.42637348038
C12orf45	12.048891	11.020350	1.09333103694	0.128730283945
C12orf54	0.016104	0.009483	1.69823885415	0.764039385552
C9orf89	6.040637	6.293504	0.959820993036	-0.0591627271154
SYT3	3.255580	0.564517	5.76701513122	2.52782480767
SYNJ1	0.351091	1.701682	0.206320070675	-2.27704392245
HYOU1	53.730179	62.107374	0.865117544287	-0.209031928567
IFT43	2.663192	1.351753	1.97017556177	0.978324193543
DEFB121	0.020350	0.009256	2.19857720033	1.1365701919
FAM65A	2.247172	4.120654	0.545343465825	-0.874762946891
C15orf38-AP3S2	5.677341	3.220981	1.76261216508	0.817715067356
DCAF6	1.996440	8.610188	0.231869537046	-2.10861480332
LEMD1	1.051802	0.014432	72.8822095188	6.18749479186
ABCB1	0.140816	0.191546	0.735157545991	-0.443874638866
ARTN	2.021265	0.093211	21.6847215908	4.43860701551
CLEC7A	0.030003	0.011445	2.62152686239	1.39040732901
RBMY1F	0.004945	0.002249	2.19857720033	1.1365701919
NAA25	4.782945	5.549105	0.861930896806	-0.214355885471
ZNF528	0.856533	0.325752	2.62940439009	1.39473603877
TNKS2	10.870603	3.985642	2.7274409268	1.44754794979
WDR61	16.475790	26.613358	0.619079719538	-0.691802896147
C21orf62	0.009571	0.011379	0.841062937721	-0.249714331814
REEP4	8.265758	13.363991	0.61850969609	-0.693131883047
ZSCAN16	3.084403	0.249205	12.3769803714	3.62958747611
ZBTB46	3.653375	1.057633	3.45429289597	1.78839041687
WDR82	17.869981	12.196704	1.46514842671	0.55104682412
WDR44	2.269891	3.141095	0.722643352366	-0.468644288267
FAM157B	2.151103	2.207704	0.974362211717	-0.0374699119981
PLEKHA1	4.248784	0.191260	22.214748039	4.4734458732
SMLR1	0.006991	0.005077	1.37705781858	0.461589135234
ZNF865	2.256639	2.678602	0.842468861707	-0.247304730718
SEPHS1	60.412706	5.123119	11.792172364	3.5597576122
UGT2B15	0.005953	0.030762	0.193531999405	-2.36935596745
RPL11	725.913696	808.993369	0.897304877994	-0.156329840804
IGFBP5	0.665145	0.024115	27.5827644722	4.78569515255
KIF20A	13.799477	8.510135	1.6215344743	0.697359696241
CYP51A1	8.262485	18.094655	0.456625739804	-1.13091590891
ARSD	0.598865	0.135487	4.42007931634	2.14407225836
CLDN10	2.831740	0.001634	1733.16714801	10.7591950805
LPO	0.073304	0.068955	1.06306638661	0.0882316934273
CHPF	17.202324	11.401555	1.50876994002	0.593372837873
LYPD6	1.717856	0.001519	1131.03644214	10.1434296986
ZGPAT	7.358820	6.152470	1.19607560523	0.258308586724
NTM	2.407937	0.002164	1112.96866597	10.1201972609
C2orf74	2.308297	0.014784	156.13376632	7.28663876575
C2orf74	1.954849	0.014336	136.358541347	7.09126126167
PDXDC1	15.390773	8.591894	1.79131324392	0.841017641028
FAM193A	5.371826	5.346653	1.00470814975	0.00677648443121
FAM193A	5.306143	5.278912	1.00515850869	0.00742302545115
PTAFR	0.404278	0.166527	2.42770014238	1.27959023798
LILRB2	0.003542	0.009896	0.35791585666	-1.48230763434
LILRB2	0.003283	0.009174	0.357915856661	-1.48230763434
LILRB2	0.003346	0.009348	0.35791585666	-1.48230763434
CYP11B1	0.002799	0.001273	2.19857720032	1.1365701919
TP53TG3B	0.006533	1.805454	0.00361823265072	-8.11049910908
NIPA2	10.180759	14.947907	0.681082618364	-0.554098280682
ARF1	84.823591	181.433961	0.467517713397	-1.09690706776
ARCN1	19.163974	21.762097	0.880612480005	-0.183420804651
CD37	1.095812	7.411886	0.14784530696	-2.75783964604
CD34	0.116235	0.005125	22.6812696532	4.50342949668
ZNF644	3.770281	4.179502	0.902088564268	-0.148659015112
SYDE2	0.769255	0.578030	1.3308228484	0.412318540635
SLAIN1	4.208776	0.015692	268.206221886	8.06719889525
TRAPPC5	26.788359	18.758343	1.42807702439	0.514073794285
CD300LB	0.004074	0.012110	0.336396079314	-1.57176720376
LDLRAD3	4.426197	1.728086	2.56132833762	1.3568922044
C14orf79	0.866433	0.955405	0.906874627437	-0.141024978397
FAM9C	0.007412	0.003371	2.19857720033	1.1365701919
ZFAND4	1.346138	0.311230	4.32521438518	2.11277164368
CYP4Z1	0.014108	0.003249	4.34215730178	2.1184119909
KCNMB3	0.723417	4.604914	0.15709675341	-2.67027472894
KCNMB3	0.536205	2.735927	0.19598666187	-2.35117262171
PARD3B	0.732759	0.724343	1.01161757045	0.0166640000229
VEGFA	6.336352	53.616596	0.118178935485	-3.0809551861
UBAP1	8.155190	5.396173	1.51129131601	0.59578178072
LUZP1	6.934310	3.048819	2.27442487868	1.18550178506
ADCK1	3.961426	2.851156	1.38941057184	0.474472979764
MUSK	0.009298	0.003436	2.70580418432	1.43605743705
IFT80	2.468046	3.045125	0.810490877033	-0.303132148173
TMTC1	2.278052	0.042765	53.2693903909	5.73523486584
NPIPB6	1.081664	0.567120	1.90729061304	0.931524683217
BCL2L12	19.524118	16.816682	1.16099708149	0.215364345561
BCL2L12	20.423168	18.053730	1.13124371289	0.17790977416
TXNDC9	3.853685	8.255343	0.466811008563	-1.09908951111
EHD1	7.712370	11.964683	0.644594551392	-0.633536101205
GPR75	0.808880	0.625851	1.29244833677	0.370106612624
STARD3	10.989535	13.254737	0.829102442888	-0.27037772451
PRDX3	47.043555	45.124964	1.04251729346	0.0600713155451
NRXN2	0.971468	0.015834	61.3548295571	5.93910500526
ARHGEF1	8.494202	20.014481	0.424402820727	-1.23649384996
LINC00310	0.033794	0.043910	0.769616899031	-0.377787617141
MIR937	2.710156	3.852281	0.703520011572	-0.507336633495
NFATC4	5.773747	0.143495	40.2365766311	5.33043565929
ARL17A	1.410580	1.520290	0.927836089186	-0.108058132428
ARL17A	0.724337	1.127741	0.642290058952	-0.638703127591
ARL17A	1.702870	1.365785	1.24680732973	0.318238541412
MIR920	0.150260	0.056024	2.68207091316	1.42334738217
C7orf13	1.332693	9.747548	0.136720876411	-2.87069454473
LINC00552	0.007649	0.025757	0.296978538425	-1.7515694185
GOLGA6L10	1.764521	1.842172	0.957848334026	-0.0621308575808
ACADM	6.672124	18.966505	0.351784596667	-1.50723578092
ACADM	6.856036	19.077621	0.359375839864	-1.47643467235
MAP7D1	12.330161	12.855856	0.959108481608	-0.0602340919201
EDNRB	4.029615	0.000992	4060.06949856	11.9872887077
MGA	3.597487	3.747688	0.959921467672	-0.0590117128397
NASP	106.874061	34.305177	3.11539164596	1.63941354051
AGL	2.438256	3.986498	0.611628531881	-0.709272386287
TCF7L2	13.757490	0.476761	28.8561560697	4.85080722602
VARS	38.753239	63.852463	0.606918467622	-0.720425374548
GRIN1	0.307923	0.039691	7.75802333121	2.95568911459
SYNJ1	0.353550	1.712122	0.206498260576	-2.27579846563
FRAT1	1.077835	0.949833	1.13476321187	0.182391285446
SAFB	26.842740	26.253332	1.0224507884	0.032031406459
ARSF	0.006494	0.002034	3.19236525484	1.67462572713
KRT72	0.008311	0.147652	0.0562908298323	-4.15095627339
KRT72	0.008307	0.156868	0.0529559507433	-4.23906337854
MANSC4	0.014066	0.011633	1.20913026355	0.273969679211
CES3	0.360282	0.467769	0.7702134792	-0.376669723498
CAMTA2	1.705731	4.357610	0.391437184098	-1.35314728536
SUOX	6.740582	8.060353	0.836263800204	-0.257969981275
ZMYM3	13.706467	7.273158	1.88452747603	0.914202829358
ZMYM3	18.699791	7.928422	2.35857670842	1.23791652266
NTAN1	8.652304	4.111989	2.10416530756	1.07324805018
NTAN1	8.395232	3.950091	2.12532635992	1.08768439499
BCL2L13	3.962062	9.385187	0.422161237718	-1.24413397646
BCL2L13	4.066736	9.872296	0.411934198805	-1.27951419107
NOTCH1	9.536640	4.443374	2.14626112121	1.10182560981
KCNQ2	23.488665	0.004351	5398.6010825	12.3983699007
TMEM254	7.364459	0.889250	8.28165428236	3.04991897866
TMEM254	7.489948	0.904030	8.28506860995	3.05051364468
TMEM254	7.535634	0.909666	8.28395312697	3.05031939039
LPPR3	15.811290	9.709291	1.6284700713	0.703517205527
ALDH1L1	0.308742	0.392866	0.785870260032	-0.347636938456
SLC47A2	0.037327	0.001846	20.2247562343	4.33805040908
TDRD6	0.028770	0.027915	1.03065530701	0.0435619175634
PCDHA5	2.410089	0.000815	2955.85141279	11.5293580334
RQCD1	16.434496	8.529996	1.92667094869	0.946110198393
OPA1	9.624695	11.097400	0.867292748468	-0.205409047835
HMMR	7.043924	17.488312	0.402778971512	-1.31193973053
TXNRD1	19.915985	25.854645	0.770305861879	-0.3764966909
TRPC3	0.112911	0.017770	6.3541750552	2.66770483632
ZFYVE1	2.942508	2.059399	1.42881887331	0.514823042302
ZNF41	0.752891	1.228715	0.612747089222	-0.706636369121
CCDC96	0.095925	0.200990	0.477263587904	-1.06714182251
LNX2	1.749919	1.044975	1.67460433041	0.743820260952
GJD4	0.016415	0.019898	0.82495213127	-0.277617687024
APCDD1L	0.521163	0.005808	89.7367623838	6.48762722879
ECE1	8.001072	10.513321	0.761041336296	-0.393953278413
MAP7	10.004078	2.579190	3.87876773327	1.9555983876
MAP7	10.739034	2.668759	4.02398110928	2.00862353238
RBP3	0.029600	0.001919	15.4273308906	3.94741657521
CTNND1	28.782526	12.669494	2.27179765764	1.18383434394
NR4A1	3.920144	0.967704	4.05097366474	2.01826870614
CTNND1	28.469347	12.508580	2.2759855365	1.18649138959
SCN1B	1.137295	0.819183	1.38832831047	0.473348775324
CCR3	0.006416	0.002392	2.68207091315	1.42334738217
SUMF1	3.440616	1.274567	2.69943847477	1.43265933546
PRAMEF15	0.005017	0.008802	0.569981358079	-0.811013359903
